"id","word","nature","index_word"
25,"语音","n",42
25,"控制","v",43
25,"同步","d",44
25,"链接","n",45
25,"家里","s",46
25,"网络","n",47
25,"当天","t",48
25,"送货","v",49
25,"隔天","nz",50
26,"京东","ns",1
26,"物流","n",2
26,"一流","n",3
26,"寸","m",4
26,"真","d",5
26,"屏","n",6
26,"设计","vn",7
26,"感觉","n",8
26,"好看","v",9
26,"一点","m",10
26,"音质","n",11
26,"还行","v",12
26,"前天","t",13
26,"保价","n",14
26,"质量","n",15
26,"卖家","n",16
26,"描述","v",17
26,"完全一致","i",18
26,"满意","v",19
26,"真的","d",20
26,"喜欢","v",21
26,"超出","v",22
26,"期望值","n",23
26,"发货","n",24
26,"速度","n",25
26,"包装","v",26
26,"仔细","ad",27
26,"严实","ad",28
26,"物流","n",29
26,"公司","n",30
26,"服务态度","n",31
26,"运送","v",32
26,"速度","n",33
26,"很快","d",34
26,"满意","v",35
26,"购物","n",36
26,"入手","v",37
26,"第二款","m",38
26,"家","q",39
26,"一台","m",40
26,"两三年","m",41
26,"老家","n",42
26,"装修","v",43
26,"房子","n",44
26,"买台","x",45
26,"新","a",46
26,"果断","d",47
26,"选择","v",48
26,"质量","n",49
26,"价格","n",50
26,"便宜","a",51
26,"性价比","n",52
26,"画面","n",53
26,"清晰","a",54
26,"音质","n",55
26,"送货到","l",56
26,"家","q",57
26,"选","zg",58
26,"这款","r",59
26,"只能","v",60
26,"家里","s",61
26,"距离","n",62
26,"选择","v",63
26,"尺寸","n",64
27,"外形","n",1
27,"外观","n",2
27,"超薄","a",3
27,"无框","x",4
27,"运行","v",5
27,"速度","n",6
27,"卡滞","x",7
27,"屏幕","n",8
27,"音效","n",9
27,"超级","b",10
27,"棒","zg",11
27,"尺寸","n",12
27,"大小","b",13
27,"寸","m",14
27,"同步","d",15
27,"功能","n",16
27,"效果","n",17
27,"超出","v",18
27,"预期","vn",19
27,"外形","n",20
27,"外观","n",21
27,"高大","a",22
27,"同步","d",23
27,"简单","a",24
27,"功能","n",25
27,"效果","n",26
27,"屏幕","n",27
27,"音效","n",28
27,"高清","nr",29
27,"爽","nr",30
27,"运行","v",31
27,"速度","n",32
28,"大气","n",1
28,"漂亮","a",2
28,"金属","n",3
28,"机身","n",4
28,"边窄","x",5
28,"精致","a",6
28,"天气炎热","i",7
28,"快递","v",8
28,"小哥","n",9
28,"满意","v",10
28,"服务","vn",11
28,"京东","ns",12
28,"给力","x",13
29,"真的","d",1
29,"女朋友","n",2
29,"家","q",3
29,"去年","t",4
29,"这款","r",5
29,"边框","n",6
29,"更窄","x",7
29,"全屏","n",8
29,"效果","n",9
29,"高清","nr",10
29,"颜色","n",11
29,"饱和度","n",12
29,"声音","n",13
29,"效果","n",14
29,"放","v",15
29,"房间","n",16
29,"客厅","n",17
29,"经济","n",18
29,"实惠","vn",19
29,"欧","ns",20
29,"价格","n",21
29,"实惠","vn",22
29,"太棒了","nr",23
29,"内置","n",24
29,"小爱","x",25
29,"同学","n",26
29,"语音指令","n",27
29,"分辨","v",28
29,"放在","v",29
29,"房间","n",30
29,"里","f",31
29,"蛮大","x",32
29,"体验","n",33
29,"京东","ns",34
29,"配送","v",35
29,"很快","d",36
29,"下单","n",37
29,"有人","r",38
29,"第二天","m",39
29,"送货","v",40
29,"屏幕","n",41
29,"音效","n",42
29,"运行","v",43
29,"速度","n",44
29,"很快","d",45
29,"外形","n",46
29,"外观","n",47
29,"很大","a",48
29,"整体","n",49
29,"性价比","n",50
29,"高","a",51
29,"清晰度","n",52
29,"价格","n",53
29,"寸换","x",54
29,"老爹","nr",55
29,"特别","d",56
29,"不好","d",57
29,"一分钱","n",58
29,"一分货","n",59
29,"块钱","n",60
29,"想","v",61
29,"快递","v",62
29,"速度","n",63
29,"很快","d",64
29,"服务态度","n",65
29,"特别","d",66
29,"早上","t",67
29,"点多","x",68
29,"送来","v",69
29,"傻瓜式","n",70
29,"蓝牙","ns",71
29,"遥控","vn",72
29,"语音","n",73
29,"遥控","vn",74
29,"正好","a",75
29,"家里","s",76
29,"装修","v",77
29,"想","v",78
29,"一台","m",79
29,"听说","v",80
29,"东西","ns",81
29,"智能","n",82
29,"京东","ns",83
29,"物流","n",84
29,"特别","d",85
29,"京东","ns",86
29,"平台","n",87
29,"购了","x",88
29,"一台","m",89
29,"特别","d",90
29,"蓝牙","ns",91
29,"遥控器","n",92
29,"特别","d",93
29,"高大","a",94
29,"效果","n",95
29,"特别","d",96
29,"清晰","a",97
29,"价位","n",98
29,"特别","d",99
29,"贵","a",100
29,"物有所值","l",101
29,"回来","v",102
29,"追评","x",103
30,"外形","n",1
30,"外观","n",2
30,"做工","v",3
30,"同价位","n",4
30,"机","n",5
30,"算是","v",6
30,"出众","n",7
30,"包装","v",8
30,"小到","x",9
30,"一颗","m",10
30,"螺丝","n",11
30,"透漏出","v",12
30,"一种","m",13
30,"精致","a",14
30,"感觉","n",15
30,"用心","n",16
30,"运行","v",17
30,"速度","n",18
30,"很快","d",19
30,"做","v",20
30,"手机","n",21
30,"出身","v",22
30,"系统","n",23
30,"智能","n",24
30,"优化","vn",25
30,"很棒","a",26
30,"屏幕","n",27
30,"音效","n",28
30,"音质","n",29
30,"立体","n",30
30,"特别","d",31
30,"打开","v",32
30,"杜比","nrt",33
30,"音效","n",34
30,"体验","n",35
30,"更好","d",36
30,"尺寸","n",37
30,"大小","b",38
30,"寸","m",39
30,"大小","b",40
30,"中规中矩","l",41
30,"显得","v",42
30,"更大","x",43
30,"感觉","n",44
30,"同步","d",45
30,"家里","s",46
30,"千兆","m",47
30,"光纤","n",48
30,"下载速度","l",49
30,"软件","n",50
30,"有点儿","r",51
30,"墨迹","n",52
30,"功能","n",53
30,"效果","n",54
30,"画质","n",55
30,"清晰","a",56
30,"同价位","n",57
30,"相比","v",58
30,"牌子","n",59
30,"色彩","n",60
30,"鲜艳","a",61
30,"饱满","v",62
30,"满意","v",63
30,"希望","v",64
30,"硬件","n",65
30,"能用","v",66
30,"久","a",67
30,"一点","m",68
30,"送来","v",69
30,"老公","nr",70
30,"简单","a",71
30,"清晰","a",72
30,"评论","n",73
30,"缺点","n",74
30,"大小","b",75
30,"家里","s",76
30,"投屏","x",77
30,"特别","d",78
30,"无障碍","b",79
30,"片源","n",80
30,"家里","s",81
30,"太","d",82
30,"机顶盒","n",83
30,"速度","n",84
30,"很快","d",85
30,"电影","n",86
30,"一点","m",87
30,"不卡","x",88
30,"强烈推荐","i",89
30,"第二台","m",90
30,"设计","vn",91
30,"很大","a",92
30,"气","n",93
30,"寸","m",94
30,"放在","v",95
30,"客厅","n",96
30,"感觉","n",97
30,"合适","a",98
30,"包装","v",99
30,"配送","v",100
30,"员","zg",101
30,"配送","v",102
30,"打电话","l",103
30,"清晰度","n",104
30,"高","a",105
30,"操作","v",106
30,"简单","a",107
30,"自带","n",108
30,"小爱","x",109
30,"同学","n",110
30,"摄像头","n",111
30,"简单","a",112
30,"搞定","v",113
30,"京东","ns",114
30,"自营","vn",115
30,"放心","v",116
30,"客服","n",117
30,"有问必答","l",118
30,"段时间","nr",119
30,"再来","d",120
30,"追评","x",121
31,"寸","m",1
31,"屏","n",2
31,"尺寸","n",3
31,"想象","n",4
31,"中","f",5
31,"震撼","v",6
31,"性价比","n",7
31,"高","a",8
31,"使用方便","l",9
31,"接口","v",10
31,"画面","n",11
31,"色彩","n",12
31,"语音","n",13
31,"操控","v",14
31,"内置","n",15
31,"小爱","x",16
31,"同学","n",17
31,"家里","s",18
31,"智能","n",19
31,"设备","vn",20
31,"配合","v",21
31,"京东","ns",22
31,"物流","n",23
31,"服务","vn",24
31,"确实","ad",25
31,"太赞","x",26
31,"次日","t",27
31,"送货","v",28
31,"师傅","nr",29
31,"送货","v",30
31,"入户","n",31
31,"通电","j",32
31,"检查","vn",33
31,"专业","n",34
31,"星","n",35
31,"好评","v",36
31,"边框","n",37
31,"很窄","a",38
31,"分辨率","n",39
31,"高","a",40
31,"清晰度","n",41
31,"确实","ad",42
31,"高","a",43
31,"美观","nz",44
31,"缺点","n",45
31,"边框","n",46
31,"一圈","m",47
31,"跑马灯","n",48
31,"黑边","ns",49
31,"做窄","x",50
31,"品牌","n",51
31,"技术","n",52
31,"很远","d",53
31,"一段距离","n",54
31,"走","v",55
31,"外形","n",56
31,"外观","n",57
31,"大器","n",58
31,"运行","v",59
31,"速度","n",60
31,"屏幕","n",61
31,"音效","n",62
31,"尺寸","n",63
31,"大小","b",64
31,"同步","d",65
31,"功能","n",66
31,"效果","n",67
31,"效果","n",68
31,"全屏","n",69
31,"看着","v",70
31,"上档次","b",71
31,"底座","n",72
31,"轻巧","a",73
31,"看着","v",74
31,"满意","v",75
31,"师傅","nr",76
31,"负责","v",77
31,"开机","n",78
31,"试","v",79
31,"还教","x",80
31,"操作","v",81
31,"流程","n",82
31,"负责","v",83
31,"师傅","nr",84
31,"点赞","x",85
31,"好评","v",86
32,"收到","v",1
32,"京东","ns",2
32,"快递","v",3
32,"送货","v",4
32,"小哥","n",5
32,"服务态度","n",6
32,"热心","n",7
32,"讲解","v",8
32,"顾客","nr",9
32,"懂","v",10
32,"全屏","n",11
32,"很大","a",12
32,"通电","j",13
32,"色彩","n",14
32,"亮丽","a",15
32,"漂亮","a",16
32,"声音","n",17
32,"好听","v",18
32,"丽体声","x",19
32,"环绕","v",20
32,"包装","v",21
32,"结实","n",22
32,"大气","n",23
32,"京东","ns",24
32,"自营","vn",25
32,"快递","v",26
32,"送货","v",27
32,"希望","v",28
32,"京东","ns",29
32,"顾客","nr",30
32,"实惠","vn",31
32,"祝福","nr",32
32,"越来越","d",33
32,"放心","v",34
32,"购买","v",35
32,"很棒","a",36
32,"操作","v",37
32,"简单","a",38
32,"家里","s",39
32,"岁","m",40
32,"姥爷","n",41
32,"画面","n",42
32,"清晰","a",43
32,"看着","v",44
32,"舒服","a",45
32,"县城","n",46
32,"里","f",47
32,"物流","n",48
32,"帮忙","v",49
32,"送到","v",50
32,"家","q",51
32,"服务","vn",52
32,"贴心","v",53
32,"网络","n",54
32,"视频","n",55
32,"大部分","m",56
32,"收费","n",57
32,"送货","v",58
32,"准时","v",59
32,"师傅","nr",60
32,"负责","v",61
32,"帮忙","v",62
32,"颜值","x",63
32,"高","a",64
32,"边框","n",65
32,"语音","n",66
32,"选","zg",67
32,"节目","n",68
32,"投屏","x",69
32,"喜欢","v",70
32,"节目","n",71
32,"画面","n",72
32,"音质","n",73
32,"家里","s",74
32,"小朋友","n",75
32,"喜欢","v",76
32,"功能","n",77
32,"操作","v",78
32,"简单","a",79
32,"推荐","v",80
32,"选择","v",81
32,"产品","n",82
32,"赞","v",83
33,"外形","n",1
33,"外观","n",2
33,"屏","n",3
33,"高端","n",4
33,"大气","n",5
33,"上档次","b",6
33,"尺寸","n",7
33,"大小","b",8
33,"寸","m",9
33,"放在","v",10
33,"客厅","n",11
33,"低调","v",12
33,"奢华","a",13
33,"内涵","n",14
33,"运行","v",15
33,"速度","n",16
33,"运行","v",17
33,"神速","n",18
33,"屏幕","n",19
33,"音效","n",20
33,"杜比","nrt",21
33,"影院","n",22
33,"音效","n",23
33,"音质","n",24
33,"同步","d",25
33,"预约","v",26
33,"同步","d",27
33,"挂","v",28
33,"墙","n",29
33,"师傅","nr",30
33,"专业","n",31
33,"功能","n",32
33,"效果","n",33
33,"家人","n",34
33,"满意","v",35
33,"外形","n",36
33,"外观","n",37
33,"外观","n",38
33,"好看","v",39
33,"运行","v",40
33,"速度","n",41
33,"舒服","a",42
33,"够快","a",43
33,"屏幕","n",44
33,"音效","n",45
33,"尺寸","n",46
33,"大小","b",47
33,"够","zg",48
33,"功能","n",49
33,"效果","n",50
33,"语音","n",51
33,"遥控","vn",52
33,"满意","v",53
33,"发现","v",54
33,"不好","d",55
33,"满意","v",56
33,"地方","n",57
33,"声音","n",58
33,"画质","n",59
33,"价格","n",60
33,"实惠","vn",61
33,"满意","v",62
33,"家里","s",63
33,"电器","n",64
33,"一如既往","i",65
33,"好评","v",66
33,"加油","v",67
34,"活动","vn",1
34,"价格","n",2
34,"划算","v",3
34,"质量","n",4
34,"超出","v",5
34,"预期","vn",6
34,"反应速度快","i",7
34,"画质","n",8
34,"音效","n",9
34,"自行","r",10
34,"调整","vn",11
34,"内置","n",12
34,"小爱","x",13
34,"搭配","v",14
34,"小爱","x",15
34,"音箱","n",16
34,"联动","v",17
34,"多种","m",18
34,"语音","n",19
34,"控制","v",20
34,"中暂","x",21
34,"未","d",22
34,"发现","v",23
34,"情况","n",24
34,"满意","v",25
34,"购物","n",26
34,"好评","v",27
35,"物流","n",1
35,"真的","d",2
35,"服务","vn",3
35,"周到","v",4
35,"色泽","n",5
35,"感觉","n",6
35,"十几年","m",7
35,"前","f",8
35,"寸夏新","x",9
35,"外形","n",10
35,"外观","n",11
35,"朋友家","n",12
35,"喜欢","v",13
35,"运行","v",14
35,"速度","n",15
35,"流畅","a",16
35,"屏幕","n",17
35,"音效","n",18
35,"音效","n",19
35,"水平","n",20
35,"尺寸","n",21
35,"大小","b",22
35,"够","zg",23
35,"功能","n",24
35,"效果","n",25
35,"一流","n",26
35,"同步","d",27
35,"专业","n",28
36,"一段时间","l",1
36,"评价","n",2
36,"第一次","m",3
36,"第一次","m",4
36,"智能","n",5
36,"真的","d",6
36,"货比三家","l",7
36,"搜到","v",8
36,"性价比","n",9
36,"高","a",10
36,"配置","v",11
36,"外观","n",12
36,"满意","v",13
36,"送货","v",14
36,"师傅","nr",15
36,"服务","vn",16
36,"到位","v",17
36,"好评","v",18
36,"到货","v",19
36,"发现","v",20
36,"想象","n",21
36,"想要","v",22
36,"大屏幕","nr",23
36,"过瘾","n",24
36,"连接","v",25
36,"视频","n",26
36,"调到","v",27
36,"清晰度","n",28
36,"画面","n",29
36,"细腻","a",30
36,"柔和","a",31
36,"颜色","n",32
36,"正","d",33
36,"满意","v",34
36,"下载","v",35
36,"音乐","n",36
36,"听","v",37
36,"音乐","n",38
36,"音效","n",39
36,"音响","n",40
36,"遥控器","n",41
36,"语音","n",42
36,"控制","v",43
36,"老人","n",44
36,"小孩","n",45
36,"满意","v",46
36,"购物","n",47
36,"京东","ns",48
36,"服务","vn",49
36,"没得说","l",50
36,"特别","d",51
36,"物流","n",52
36,"送货","v",53
36,"师傅","nr",54
36,"特别","d",55
36,"贴心","v",56
36,"前期","f",57
36,"电话","n",58
36,"服务到位","n",59
36,"提醒","v",60
36,"到位","v",61
36,"漂亮","a",62
36,"画面","n",63
36,"亮度","n",64
36,"购","v",65
36,"颜色","n",66
36,"艳丽","a",67
36,"清晰度","n",68
36,"高","a",69
37,"外形","n",1
37,"外观","n",2
37,"简单","a",3
37,"大方","n",4
37,"运行","v",5
37,"速度","n",6
37,"屏幕","n",7
37,"音效","n",8
37,"屏幕","n",9
37,"清晰","a",10
37,"分辨率","n",11
37,"高","a",12
37,"尺寸","n",13
37,"大小","b",14
37,"放在","v",15
37,"米","q",16
37,"深度","ns",17
37,"客厅","n",18
37,"合适","a",19
37,"同步","d",20
37,"当天","t",21
37,"送到","v",22
37,"当天","t",23
37,"功能","n",24
37,"效果","n",25
37,"卖家","n",26
37,"描述","v",27
37,"完全一致","i",28
37,"值得","v",29
37,"推荐","v",30
37,"超出","v",31
37,"期望值","n",32
37,"卖家","n",33
37,"发货","n",34
37,"速度","n",35
37,"包装","v",36
37,"仔细","ad",37
37,"严实","ad",38
37,"京东","ns",39
37,"物流","n",40
37,"人员","n",41
37,"服务态度","n",42
37,"运送","v",43
37,"速度","n",44
37,"满意","v",45
37,"购物","n",46
37,"还会","x",47
37,"回购","v",48
38,"机","n",1
38,"台机","n",2
38,"性价比","n",3
38,"高","a",4
38,"使用方便","l",5
38,"画质","n",6
38,"感人","n",7
38,"质量","n",8
38,"不好","d",9
38,"担心","v",10
38,"买个","x",11
38,"六年","m",12
38,"全保","x",13
38,"放心","v",14
38,"毫不犹豫","l",15
38,"卖家","n",16
38,"店","n",17
38,"收藏","v",18
38,"卖家","n",19
38,"热情","n",20
38,"下次","t",21
38,"还会来","x",22
38,"宝贝","nr",23
38,"满意","v",24
38,"真的","d",25
38,"喜欢","v",26
38,"超出","v",27
38,"期望值","n",28
38,"宝贝","nr",29
38,"收到","v",30
38,"满意","v",31
38,"再来","d",32
38,"掌柜的","n",33
38,"服务态度","n",34
38,"真好","d",35
38,"发货","n",36
38,"很快","d",37
38,"商品质量","n",38
38,"太","d",39
38,"喜欢","v",40
38,"质量","n",41
38,"卖家","n",42
38,"描述","v",43
38,"完全一致","i",44
38,"包装","v",45
38,"仔细","ad",46
38,"严实","ad",47
38,"冥冥之中","l",48
38,"这家","r",49
38,"店","n",50
38,"卖家","n",51
38,"分享","v",52
38,"店家","n",53
38,"讲","v",54
38,"信誉","n",55
38,"这家","r",56
38,"店买","x",57
38,"东东","ns",58
38,"满意","v",59
38,"物流","n",60
38,"公司","n",61
38,"服务态度","n",62
38,"运送","v",63
38,"速度","n",64
38,"很快","d",65
38,"卖家","n",66
38,"真有","x",67
38,"耐心","a",68
38,"终于","d",69
38,"买到","v",70
38,"想要","v",71
38,"东西","ns",72
38,"卖家","n",73
38,"描述","v",74
38,"性价比","n",75
38,"高","a",76
38,"老板","n",77
38,"服务","vn",78
38,"热情","n",79
38,"发货","n",80
38,"速度快","n",81
38,"下次","t",82
38,"还会来","x",83
38,"你家","r",84
38,"推荐","v",85
38,"你家","r",86
38,"全","a",87
38,"五分","m",88
38,"好评","v",89
38,"不好","d",90
38,"想","v",91
38,"拼命","v",92
38,"休假","v",93
38,"回来","v",94
38,"特别","d",95
38,"惊喜","a",96
38,"不亏","x",97
38,"中国","ns",98
38,"牌子","n",99
38,"一点","m",100
38,"进口","vn",101
38,"差","a",102
38,"画质","n",103
38,"有图","x",104
38,"各项","r",105
38,"功能","n",106
38,"特别","d",107
38,"外观","n",108
38,"上档次","b",109
38,"字","n",110
38,"棒","zg",111
39,"外形","n",1
39,"外观","n",2
39,"外观","n",3
39,"时尚","n",4
39,"尺寸","n",5
39,"大小","b",6
39,"适","v",7
39,"同步","d",8
39,"当天","t",9
39,"功能","n",10
39,"效果","n",11
39,"广告","n",12
39,"太多","ns",13
39,"运行","v",14
39,"速度","n",15
39,"屏幕","n",16
39,"音效","n",17
40,"外形","n",1
40,"外观","n",2
40,"美观","nz",3
40,"大气","n",4
40,"运行","v",5
40,"速度","n",6
40,"屏幕","n",7
40,"音效","n",8
40,"音效","n",9
40,"很棒","a",10
40,"同步","d",11
40,"师傅","nr",12
40,"到位","v",13
40,"外形","n",14
40,"外观","n",15
40,"运行","v",16
40,"速度","n",17
40,"很快","d",18
40,"尺寸","n",19
40,"大小","b",20
40,"很大","a",21
40,"屏幕","n",22
40,"音效","n",23
40,"立体声","d",24
40,"功能","n",25
40,"效果","n",26
40,"效果","n",27
40,"同步","d",28
40,"送货","v",29
40,"很快","d",30
41,"京东","ns",1
41,"正品","n",2
41,"值得","v",3
41,"信赖","n",4
41,"送货","v",5
41,"很快","d",6
41,"号","m",7
41,"晚上","t",8
41,"师傅","nr",9
41,"一大早","l",10
41,"送来","v",11
41,"拆出来","v",12
41,"惊艳","a",13
41,"外观","n",14
41,"很漂亮","n",15
41,"开机","n",16
41,"画面","n",17
41,"清晰","a",18
41,"音质","n",19
41,"满意","v",20
41,"购物","n",21
41,"薄薄","a",22
41,"款","m",23
41,"尺寸","n",24
41,"真的","d",25
41,"很大","a",26
41,"全屏","n",27
41,"看着","v",28
41,"很爽","a",29
41,"屏幕","n",30
41,"色彩","n",31
41,"很棒","a",32
41,"看着","v",33
41,"舒服","a",34
41,"碰到","v",35
41,"价格","n",36
41,"给力","x",37
41,"活动","vn",38
41,"抓紧","v",39
41,"抢购","v",40
41,"智能","n",41
41,"家庭","n",42
41,"套装","n",43
41,"配上","v",44
41,"随意","d",45
41,"联网","nz",46
41,"电影","n",47
41,"综艺","n",48
41,"音响效果","n",49
41,"很棒","a",50
41,"值得","v",51
41,"推荐","v",52
41,"购买","v",53
41,"信赖","n",54
41,"京东","ns",55
41,"自营","vn",56
41,"声音","n",57
41,"屏幕","n",58
41,"效果","n",59
41,"颜色","n",60
41,"多功能","b",61
41,"估计","v",62
41,"希望","v",63
41,"质量","n",64
41,"经得起","v",65
41,"考验","vn",66
41,"多用","b",67
41,"几年","m",68
42,"运行","v",1
42,"速度","n",2
42,"反应速度","n",3
42,"还行","v",4
42,"屏幕","n",5
42,"音效","n",6
42,"一级","m",7
42,"棒","zg",8
42,"同步","d",9
42,"服务","vn",10
42,"同步","d",11
42,"到位","v",12
42,"功能","n",13
42,"效果","n",14
42,"华为","nr",15
42,"手机","n",16
42,"视频","n",17
42,"投屏","x",18
42,"广告","n",19
42,"太多","ns",20
42,"我姐","x",21
42,"新屋","n",22
42,"送","v",23
42,"礼物","n",24
42,"拆下来","v",25
42,"希望","v",26
42,"喜欢","v",27
42,"型号","n",28
42,"音量","n",29
42,"画面","n",30
42,"太","d",31
42,"懂","v",32
42,"画面","n",33
42,"声音","n",34
42,"价格","n",35
42,"合适","a",36
42,"喜欢","v",37
42,"外形","n",38
42,"外观","n",39
42,"大气","n",40
42,"高档","b",41
42,"运行","v",42
42,"速度","n",43
42,"很快","d",44
42,"屏幕","n",45
42,"音效","n",46
42,"效果","n",47
42,"功能","n",48
42,"效果","n",49
42,"功能齐全","i",50
42,"语音","n",51
42,"找","v",52
42,"节目","n",53
42,"特别","d",54
43,"超级","b",1
43,"棒","zg",2
43,"智能","n",3
43,"颜色","n",4
43,"靓丽","a",5
43,"客服","n",6
43,"专业","n",7
43,"还给","v",8
43,"讲","v",9
43,"智能","n",10
43,"操作","v",11
43,"方法","n",12
43,"态度","n",13
44,"大屏","x",1
44,"划算","v",2
44,"性价比","n",3
44,"高","a",4
44,"家里","s",5
44,"两年","m",6
44,"前","f",7
44,"康佳","nr",8
44,"色彩","n",9
44,"鲜艳","a",10
44,"声音","n",11
44,"浓厚","a",12
44,"特别","d",13
44,"语音","n",14
44,"遥控","vn",15
45,"外形","n",1
45,"外观","n",2
45,"设计","vn",3
45,"前卫","n",4
45,"运行","v",5
45,"速度","n",6
45,"开机","n",7
45,"速度","n",8
45,"很快","d",9
45,"屏幕","n",10
45,"音效","n",11
45,"屏幕显示","n",12
45,"画面","n",13
45,"清晰","a",14
45,"音效","n",15
45,"效果","n",16
45,"很赞","x",17
45,"影院","n",18
45,"感觉","n",19
45,"尺寸","n",20
45,"大小","b",21
45,"尺寸","n",22
45,"合适","a",23
45,"电影","n",24
45,"很爽","a",25
45,"同步","d",26
45,"快捷","a",27
45,"功能","n",28
45,"效果","n",29
45,"功能强大","i",30
45,"性价比","n",31
45,"高","a",32
45,"屏幕","n",33
45,"音效","n",34
45,"地道","n",35
45,"功能","n",36
45,"效果","n",37
45,"讲究","vn",38
45,"同步","d",39
45,"完美","a",40
45,"尺寸","n",41
45,"大小","b",42
45,"精准","n",43
45,"运行","v",44
45,"速度","n",45
45,"极速","d",46
45,"外形","n",47
45,"外观","n",48
45,"漂亮","a",49
46,"口","q",1
46,"高清","nr",2
46,"口会","x",3
46,"挡住","v",4
46,"碍事","v",5
46,"想","v",6
46,"画质","n",7
46,"配合","v",8
46,"小爱","x",9
46,"音响","n",10
46,"开关机","l",11
46,"完美","a",12
47,"总体","n",1
47,"资源","n",2
47,"会员","n",3
47,"有酷","x",4
47,"喵","o",5
47,"会员","n",6
47,"下载","v",7
47,"优酷","x",8
47,"软件","n",9
48,"视频","n",1
48,"平板","n",2
48,"画质","n",3
48,"特别","d",4
48,"舒服","a",5
48,"苹果","n",6
48,"平板","n",7
48,"手机","n",8
48,"总体","n",9
48,"高大","a",10
48,"性价比","n",11
48,"高","a",12
48,"愉快","a",13
48,"购物","n",14
48,"爱上","x",15
48,"京东","ns",16
48,"快递","v",17
48,"很快","d",18
48,"画面","n",19
48,"流畅","a",20
48,"清晰","a",21
48,"信赖","n",22
48,"内置","n",23
48,"小爱","x",24
48,"使用方便","l",25
48,"老人","n",26
48,"小孩","n",27
48,"喜欢","v",28
48,"外形","n",29
48,"外观","n",30
48,"大气","n",31
48,"功能","n",32
48,"效果","n",33
48,"画面","n",34
48,"真实","d",35
48,"屏幕","n",36
48,"音效","n",37
48,"运行","v",38
48,"速度","n",39
48,"尺寸","n",40
48,"大小","b",41
49,"屏","n",1
49,"太棒了","nr",2
49,"超薄","a",3
49,"微","n",4
49,"边框","n",5
49,"杜比","nrt",6
49,"音响","n",7
49,"太棒了","nr",8
49,"完美","a",9
49,"爱","v",10
49,"爱","v",11
50,"外形","n",1
50,"外观","n",2
50,"美观","nz",3
50,"好看","v",4
50,"大方","n",5
50,"运行","v",6
50,"速度","n",7
50,"很快","d",8
50,"内存","n",9
50,"很大","a",10
50,"尺寸","n",11
50,"大小","b",12
50,"同步","d",13
50,"师傅","nr",14
50,"通电","j",15
50,"满意","v",16
50,"网上","s",17
50,"没少","x",18
50,"下功夫","n",19
50,"查","v",20
50,"价格","n",21
50,"牌子","n",22
50,"型号","n",23
50,"最终","d",24
50,"选定","v",25
50,"牌子","n",26
50,"选择","v",27
50,"这家","r",28
50,"客服","n",29
50,"到家","x",30
50,"物流","n",31
50,"声音","n",32
50,"评价","n",33
50,"声小","x",34
50,"高","a",35
50,"性价比","n",36
50,"运行","v",37
50,"很快","d",38
50,"稳定","a",39
50,"声音","n",40
50,"很小","a",41
50,"异常","d",42
50,"声","n",43
50,"满意","v",44
50,"家里","s",45
50,"好评","v",46
50,"家里","s",47
50,"第三台","m",48
50,"嘻嘻","z",49
50,"屏幕","n",50
50,"清晰","a",51
50,"智能","n",52
50,"滴","v",53
50,"开机","n",54
50,"联网","nz",55
50,"注册","v",56
50,"超级","b",57
50,"快递","v",58
50,"发","v",59
50,"京东","ns",60
50,"真的","d",61
50,"很快","d",62
50,"很快","d",63
50,"家","q",64
50,"滴滴","n",65
50,"笔芯","n",66
50,"客服","n",67
50,"小姐姐","nr",68
50,"哥哥","ns",69
50,"态度","n",70
50,"超级","b",71
50,"棒棒","n",72
50,"服务态度","n",73
50,"八颗","m",74
50,"星星","nz",75
50,"粑","g",76
50,"粑","g",77
50,"麻麻","n",78
50,"满意","v",79
50,"送货","v",80
50,"师傅","nr",81
50,"辛苦","a",82
50,"帮","v",83
50,"功能","n",84
50,"效果","n",85
50,"运行","v",86
50,"很快","d",87
50,"清晰度","n",88
50,"很棒","a",89
50,"蓝牙","ns",90
50,"遥控器","n",91
50,"家里","s",92
50,"连上","d",93
50,"网络平台","n",94
50,"语音","n",95
50,"功能","n",96
50,"找剧","x",97
50,"画面感","n",98
50,"很强","x",99
50,"超高","v",100
50,"清","t",101
50,"上午","t",102
50,"拍","v",103
50,"下午","t",104
50,"货到","x",105
50,"京东","ns",106
50,"外形","n",107
50,"外观","n",108
50,"很漂亮","n",109
50,"耐看","a",110
50,"运行","v",111
50,"速度","n",112
50,"很快","d",113
50,"一点","m",114
50,"不卡","x",115
50,"屏幕","n",116
50,"音效","n",117
50,"显示","v",118
50,"清晰","a",119
50,"尺寸","n",120
50,"大小","b",121
50,"功能","n",122
50,"效果","n",123
50,"语音","n",124
50,"功能","n",125
50,"强大","a",126
51,"画面","n",1
51,"效果","n",2
51,"操作","v",3
51,"顺心","ad",4
51,"交互","v",5
51,"人性化","n",6
51,"价格便宜","n",7
51,"寸大","x",8
51,"看着","v",9
51,"舒服","a",10
51,"物流","n",11
51,"第二天","m",12
51,"送到","v",13
51,"真快","d",14
51,"简单","a",15
51,"两个","m",16
51,"支架","n",17
51,"搞好","v",18
51,"省掉","v",19
51,"上门","ns",20
51,"费用","n",21
51,"第三","m",22
51,"买过","x",23
51,"多台","m",24
51,"调试","vn",25
51,"轻车熟路","i",26
51,"接上","v",27
51,"网络","n",28
