ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
走邮政吗,2019-03-13 17:29:45,应该走吧,2019-03-13 08:04:23,2019-03-13 08:04:25
在吗！为什么洗面奶挤不出来？,2019-05-13 10:28:00,转一下瓶盖,2019-05-13 10:27:57,2019-05-13 10:28:00
这个是正品吗？,2018-07-31 00:52:55,应该是,2018-07-17 16:28:18,2018-07-17 16:28:45
有赠品送吗？,2018-08-03 06:48:47,没有的,2018-07-15 22:50:26,2018-07-21 16:32:14
为什么有股刺鼻的味道,2019-05-15 20:29:45,没有吧，你是不是对这个过敏,2019-05-15 20:29:42,2019-05-15 20:29:45
用了之后出汗还会出油吗,2019-09-09 09:27:31,还是会的,2019-08-28 01:09:17,2019-08-28 10:36:59
一瓶都满吗,2019-08-09 15:58:33,不是全满的。味道不好闻,2019-08-09 15:05:49,2019-08-09 15:58:33
不包邮吗,2019-08-09 08:36:42,包邮,2019-08-09 07:47:09,2019-08-09 08:36:42
现在还有赠品不,2019-06-20 06:14:05,我买的时候没有赠品啊,2019-06-20 06:14:03,2019-06-20 06:14:05
这个是正品吗,2019-05-21 11:33:15,是的，很好用,2019-05-21 11:33:08,2019-05-21 11:33:15
不包邮？。？,2018-10-11 14:25:47,多买点，就包邮哦。,2018-09-12 12:22:44,2018-09-14 17:38:10
我买的怎么拧不开啊，也转那个按压头了,2019-05-28 22:50:55,换呗,2019-05-28 22:50:51,2019-05-28 22:50:55
清洁能力咋样,2018-07-05 11:58:36,都挺好的,2018-07-05 11:58:36,2018-07-05 11:58:50
我想问一下，我9月11日02,2019-09-18 16:30:50,问问客服。,2019-09-18 15:36:20,2019-09-18 16:30:50
我笑了，挤了半天挤不出来开始也拧开了,2018-03-14 16:10:38,我买的也是按不出来，后来把管子拿出来放在水里按了很久才通的（*/㉨＼*）捂脸,2018-03-14 16:10:38,2018-03-14 16:11:00
这个要怎么用啊？,2019-10-25 15:40:39,逆时针转动那个头   弹起后按压   直接出泡沫  用量根据自己而定,2019-10-25 14:48:23,2019-10-25 15:40:39
盖子开关挤压不出洗面奶，联系客服却无法联系上，京东就这态度吗？太让人失望了,2018-01-07 10:57:54,服了,2017-12-30 16:06:44,2017-12-30 16:07:00
你好，这个适合十四岁男孩子用吗？,2019-10-30 18:26:15,可以，我就15岁我都用了。去油的不会说损伤肌肤的,2019-10-30 18:09:28,2019-10-30 18:26:15
为什么用完感觉凉凉的？,2019-11-15 21:00:24,该洗面乳内含有冰片(龙脑香)成分，是一种被广泛用于护肤品中的天然化学成分。深入皮肤后会有冰凉的感觉，类似于薄荷脑，所以感觉凉凉的。想了解更多详情可以百度一下。,2019-11-15 20:48:41,2019-11-15 21:00:24
。你们发什么快递,2019-09-16 17:43:54,京东。。。。。。。。,2019-09-16 17:12:23,2019-09-16 17:43:54
这个是稍微稠一点还是稀一点？,2019-09-27 19:04:19,稠一点,2019-09-27 18:13:55,2019-09-27 19:04:19
什么快递,2019-09-22 14:56:23,京东配送,2019-09-22 14:49:13,2019-09-22 14:56:23
发货发的是什么快递啊,2017-09-07 17:55:54,京东配送,2017-09-07 17:55:54,2017-09-07 17:56:00
这款洗面奶用完会不会干  起皮,2017-11-25 14:07:23,那是你护肤品的原因，只要洗干净了就不会。,2017-11-25 14:07:23,2017-11-25 14:07:30
怎么挤不出,2019-10-20 16:55:43,注意旋转的角度,2019-10-20 13:58:01,2019-10-20 16:55:43
怎么还自己出快递费,2019-11-07 13:33:11,多买点就不用了,2019-11-07 11:41:33,2019-11-07 13:33:11
发什么快递,2019-11-11 01:13:08,京东,2019-11-10 23:44:48,2019-11-11 01:12:00
这款冰爽的和抗痘的那款哪个比较好用,2019-11-20 16:36:54,差不多,2019-11-20 16:15:50,2019-11-20 16:36:54
这洗面奶怎么拧开？弄半天没弄好,2019-11-23 22:05:20,旋转上面那个出口，等它升起来后下压就可以了,2019-11-23 15:33:56,2019-11-23 18:09:58
你好请问一下这个下单后几天可以送到啊，发什么快递,2019-11-25 20:27:39,当天吧我记得,2019-11-25 19:24:06,2019-11-25 20:27:39
这个味道不敢问也就算了，而且效果一点都不好，,2019-09-16 16:30:29,我感觉是根据每个人的皮肤来说，有的人用完脸上凉嗖嗖的，有的人脸就紧蹦蹦的,2019-09-16 15:49:50,2019-09-16 16:30:29
