ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
不知道怎么用呢，贴完了要洗吗,2017-08-18 18:05:35,不用洗,2017-08-18 18:05:35,2017-08-18 18:05:40
为什么一样的东西价格不一样呢,2017-09-14 10:04:38,有活动,2017-09-14 10:04:38,2017-09-14 10:04:45
可以个面膜一起敷吗,2019-04-16 21:23:30,可以,2019-04-16 21:23:24,2019-04-16 21:23:30
你好，是紧致的吗 \n贴了，是不是在擦眼霜吗,2017-05-19 00:46:14,不是，是眼膜，去黑眼圈的,2017-05-19 00:46:14,2017-05-19 00:46:20
买过这款御泥坊眼膜的美女们，可以淡化眼部细纹吗？求真心话告知，谢谢了,2019-09-27 16:51:15,请问大家这个产品是中国哪里的？谢谢,2019-07-18 14:15:17,2019-07-18 14:15:20
你好，是紧致的吗,2017-06-26 13:45:44,我的鱼尾纹已经有点多了，反正味道还可以啊。,2017-06-26 13:45:44,2017-06-26 13:47:30
一片贴多长时间了,2017-08-18 18:05:22,10.15分钟,2017-08-18 18:05:22,2017-08-18 18:05:25
这个效果怎么样？可以跟面膜一起贴吗？,2019-04-10 13:59:55,好用的,2019-04-10 13:59:51,2019-04-10 13:59:55
保质期1095是什么事意思？？,2017-05-28 10:38:06,我也不知道，应该是天数吧,2017-05-28 10:38:06,2017-05-28 10:38:12
男士可以用吗,2017-03-09 13:55:43,好像是女士用的，我买的,2017-03-09 13:55:43,2017-03-09 13:55:52
产妇可以用吗,2017-03-08 12:40:50,不可以的，用产妇专用的,2017-03-08 12:40:50,2017-03-08 12:40:56
请问用后会不会长脂肪粒？油不油？,2017-01-23 17:19:15,用了一段时间没长脂肪粒。感觉不油。,2017-01-23 15:50:40,2017-01-23 15:50:44
14岁可以用吗？,2017-03-02 08:48:07,最好别用，才14岁用它干嘛,2017-03-02 08:48:07,2017-03-02 08:48:12
有脂肪粒可以贴眼膜吗？,2017-03-13 22:35:43,可以吧！不会影响使用效果！,2017-03-13 22:35:43,2017-03-13 22:35:48
去眼袋有效果明显吗？,2017-01-11 07:16:29,我坚持用了几天，后来没坚持了，挺滋润的。,2017-01-11 07:16:29,2017-01-11 07:16:36
用完这个还需要用眼霜吗,1970-01-01 08:00:00,贴上以后眼镜辣辣的，是过敏吧,2017-02-03 21:05:28,2017-02-03 21:05:32
二十一岁用可以吗？,2017-01-17 13:55:31,我22，金银花什么的，应该不刺激的，效果一般般吧，冬天太冷，基本没用，坐等春夏秋~,2017-01-17 13:55:31,2017-01-17 13:55:36
眼膜贴完后需清洗吗,1970-01-01 08:00:00,去黑眼圈效果好吗？,2017-01-07 21:51:30,2017-01-07 21:51:36
去黑眼圈有效吗,1970-01-01 08:00:00,有脂肪粒可以用金桂花眼膜吗？,2018-11-11 11:16:11,2018-11-11 11:16:35
谁是会员能帮忙代买东西任务，货到付款，有酬，微，点头像加,1970-01-01 08:00:00,补水去黑眼圈么,2018-11-28 17:29:33,2018-11-28 17:29:35
这次买的发黑不是去年买的透亮，上次的有香味，这次的还有异味的感觉，你们的是不是也是这样？,1970-01-01 08:00:00,大家最近买的拿到手限用日期但是到哪时候的？,2019-04-17 19:36:45,2019-04-17 19:36:50
是不是正品啊 对比了下其他的感觉这个比其他便宜太多了,2018-05-08 09:57:37,还可以吧,2018-05-08 09:57:37,2018-05-08 09:57:50
为什么我买的眼膜，盒子上的条码是贴上去的，还扫不到的？,2019-05-03 00:10:35,我都没看(●◡●)ﾉ,2019-04-30 08:02:02,2019-04-30 08:02:05
第一天晚上敷没啥感觉，第二天晚上敷完睡到半夜，两只眼精周围火辣辣的，辣醒几次，到了早上又不会了，这是怎么回事呢？,2019-05-26 18:20:50,敷20分钟左右要取掉的，亲。,2019-05-26 18:20:45,2019-05-26 18:20:50
价钱是59.9，付款是69.9，怎么回事,2019-05-27 22:51:45,不清楚,2019-05-25 08:56:21,2019-05-25 08:56:25
是御泥坊的这个眼膜好还是小迷糊的那个好,2019-11-20 18:26:20,眼膜贴了几天，眼睛周围起皮，还有些痒，怎么办？,2019-08-28 08:30:25,2019-08-28 14:06:47
不知道一个星期用几次,2018-12-01 13:51:06,天天都可以用,2018-12-01 13:51:06,2018-12-01 13:51:10
生产日期是什么时候的,2019-05-10 16:10:48,限用日期20220301,2019-04-25 21:30:28,2019-04-25 21:30:35
物流快不快啊,2018-10-10 09:15:13,超级快,2018-10-09 06:36:08,2018-10-09 06:36:15
咋会有运费呢,2018-05-22 21:43:34,我买了好多   没有运费,2018-05-22 21:43:34,2018-05-22 21:44:00
我买了一盒，这个有正反面吗,2019-09-02 14:07:21,没有,2019-08-12 22:21:19,2019-08-12 23:23:01
这个是正品吗,2019-03-18 16:41:00,应该是吧,2019-03-13 14:56:30,2019-03-13 14:56:35
用过的亲们，请问推荐买吗？,2018-05-24 12:40:55,推荐,2018-05-24 12:40:55,2018-05-24 12:41:05
金桂花眼膜贴、可以和丸美紧到眼凝胶一起使用吗？,2019-09-27 17:08:08,个人认为不同的产品至少应该是隔天交替使用。,2019-09-20 10:08:15,2019-09-20 11:23:01
送货上门吗，还是去站点拿,2019-04-17 20:48:55,送货上门,2019-04-04 23:14:32,2019-04-04 23:14:35
请问大家我贴上去怎么会刚觉痒痒的,2019-10-29 21:39:03,贴上不会感觉痒，挺好的,2019-10-27 08:40:53,2019-10-27 10:32:09
眼周围会长脂肪粒吗,2019-11-20 18:32:46,不会,2019-11-13 13:25:10,2019-11-13 14:37:24
对眼袋脂肪粒有效果么？值不值得买,2019-10-19 23:46:10,补水效果还行，其它的暂时不见什么,2019-10-11 11:56:30,2019-10-11 13:22:58
去眼袋皱纹可以吗,2019-11-02 15:46:00,我想不起来贴，没看出来效果呢，要坚持吧,2019-11-02 14:50:40,2019-11-02 15:46:00
