ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
真的能吸出黑头吗？,2019-05-11 20:53:40,更不可能的。,2019-05-11 20:53:36,2019-05-11 20:53:40
能吸干净嘛，效果怎么样啊,2019-05-13 19:25:55,效果很好，我买了两盒,2019-05-13 19:25:52,2019-05-13 19:25:55
真的能吸出黑头吗，吸完后鼻子会红吗,2019-05-14 23:06:50,还可以,2019-05-14 23:06:43,2019-05-14 23:06:50
这个有用吗？能吸出不？,2019-05-14 00:43:45,感觉吸不出来  生疼,2019-05-14 00:43:40,2019-05-14 00:43:45
待电量怎样,2019-05-15 15:22:15,很强,2019-05-15 15:22:11,2019-05-15 15:22:15
这个会不会把毛孔拉大？会不会伤到皮肤？,2019-05-14 19:44:45,很好用，不会，,2019-05-14 19:44:40,2019-05-14 19:44:45
效果怎么样啊,2019-05-14 23:07:00,将就着,2019-05-14 23:06:55,2019-05-14 23:07:00
吸出来后，毛孔会变大吗？,2019-05-17 00:24:10,不会太明显，有说明使用辅助功能,2019-05-17 00:24:07,2019-05-17 00:24:10
吸黑头效果好吗？,2019-05-17 00:16:45,一般般,2019-05-17 00:16:38,2019-05-19 10:20:58
好用吗，效果怎么样,2019-05-16 19:45:35,送给它,2019-05-16 19:45:28,2019-05-16 19:45:35
这个好用吗，可以天天用吗,2019-05-17 00:20:15,偶尔就行，可不能天天，会影响鼻子皮肤。建议30天最多不能3次,2019-05-17 00:20:13,2019-05-17 00:20:15
效果好吗？反弹吗？,2019-05-17 20:52:05,感觉没什么用，还是别买了,2019-05-17 20:52:03,2019-05-17 20:52:05
效果好吗？,2019-05-18 17:15:15,好挺不错的，值得入手,2019-05-18 17:15:12,2019-05-18 17:15:15
吸的效果明显吗？,2019-05-18 10:12:15,吸的不明显 赠送的贴片明显,2019-05-18 10:12:13,2019-05-20 17:27:51
这个效果怎样,2019-05-19 09:50:30,挺好用的,2019-05-19 09:50:25,2019-05-19 09:50:30
好用吗？吸黑头效果怎么样？,2019-05-18 17:51:20,不怎么好,2019-05-18 17:51:14,2019-05-18 17:51:20
这个吸黑头效果怎么样呢？,2019-05-19 16:13:05,一般,2019-05-19 16:13:03,2019-05-21 20:46:31
这个有用吗？能吸出来不？,2019-05-19 16:28:45,力量挺大的，我都不敢用大头吸，用不好会吸红的,2019-05-19 16:28:40,2019-05-19 16:28:45
吸黑头之前用洗脸吗,2019-05-19 10:05:45,对啊，用热水敷，然后用导出液，有是最好的，没有就敷多两分钟吧，吸完用洗面奶洗脸，最后用爽肤水,2019-05-19 10:05:38,2019-05-19 10:05:45
这个好用吗？吸得出来吗,2019-05-19 15:46:55,能吸出来一点，不过就是得先用导出液。总的来说比较麻烦不是很好用。,2019-05-19 15:46:52,2019-05-19 15:46:55
去黑头效果怎么样,2019-05-19 16:27:55,力量挺大的，我都不能使用大头，都吸红了,2019-05-19 16:27:49,2019-05-19 16:27:55
这个有用吗？能吸出来吗？,2019-05-19 22:16:10,不能,2019-05-19 22:16:07,2019-05-19 22:16:10
这个效果怎么样,2019-05-21 07:51:25,效果一般。,2019-05-21 07:51:19,2019-05-21 07:51:25
用了效果怎么样，黑头能吸干净吗？,2019-05-21 13:36:30,感觉还行,2019-05-21 13:36:27,2019-05-21 13:36:30
效果怎样？能吸出黑头来嘛,2019-05-19 09:05:35,吸不出，而且会伤害皮肤,2019-05-19 09:05:31,2019-05-19 09:05:35
真的能吸出黑头吗,2019-05-21 12:02:45,讲真的\n   能吸一点  皮肤表层的    \n无法吸的很干净   \n  建议还是去正规 美容机构  给皮肤做深度清洁。,2019-05-21 12:02:42,2019-05-21 12:02:45
黑头容易吸出来吗?,2019-05-20 08:44:35,效果没那么好但是可以吸出来,2019-05-20 08:44:28,2019-05-20 08:44:35
吸得干净吗？毛孔会不会变大？,2019-05-23 06:59:15,吸不出来,2019-05-23 06:59:13,2019-05-23 06:59:15
吸黑头干净吗？毛孔会不会超大,2019-05-22 20:56:25,吸黑头效果一般般，反正还是能吸出很少一部分黑头！,2019-05-22 20:56:23,2019-05-22 20:56:25
对皮肤有伤害吗,2019-05-21 08:52:15,不能在一个地方吸太久,2019-05-21 08:52:09,2019-05-21 08:52:15
效果怎么样,2019-05-20 09:25:55,效果不错，可好用了,2019-05-20 09:25:48,2019-05-20 09:25:55
这个能吸出来吗？,2019-05-22 15:20:30,我的鼻子吸肿了,2019-05-22 15:20:24,2019-05-22 15:20:30
好用吗，效果怎么样,2019-05-23 10:54:55,没效果,2019-05-23 10:54:48,2019-05-23 10:54:55
这个有用吗，能吸出来吗？,2019-05-20 14:04:45,能吸白头，黑头就别想了。,2019-05-20 14:04:42,2019-05-20 14:04:45
这个真的有用吗？能吸出黑头吗,2019-05-22 20:54:05,效果一般般吧，能吸出一点点黑头，比较少！,2019-05-22 20:53:58,2019-05-22 20:54:05
这个黑头吸得干净吗？会不会越吸毛孔越大,2019-05-23 10:53:40,毛孔大不大不知道&hellip;但是我觉得吸不出来东西,2019-05-23 10:53:36,2019-05-23 10:53:40
这款怎么样，能吸出黑头吗,2019-05-26 08:08:50,我用了不能,2019-05-26 08:08:47,2019-05-26 08:08:50
几天能有效果,2019-05-22 20:59:50,连续用三天以上就有点效果了,2019-05-22 20:59:47,2019-05-22 20:59:50
能不能吸出黑头,2019-05-23 12:18:05,吸不出来,2019-05-23 12:18:00,2019-05-23 12:18:05
吸头怎么清理,2019-05-22 15:13:05,我吸了好几次，吸不出来啊,2019-05-22 15:12:58,2019-05-22 15:13:05
真的可以吸黑头吗,2019-05-23 11:57:55,真的可以,2019-05-23 11:57:51,2019-05-23 11:57:55
吸过后，会刺激皮肤毛孔变大吗？,2019-05-25 21:21:05,每次都会给鼻子吸伤,2019-05-25 21:21:00,2019-05-25 21:21:05
这个有用吗？,2019-05-23 06:58:40,没有用,2019-05-23 06:58:37,2019-05-23 06:58:40
质量怎么样？好用不？,2019-05-21 13:35:30,感觉还可以,2019-05-21 13:35:24,2019-05-21 13:35:30
效果怎么样，需要经常用吗？,2019-05-21 13:09:20,不咋滴,2019-05-21 13:09:15,2019-05-21 13:09:20
这个有用吗？能不能吸出来？,2019-05-27 23:05:45,吸发炎了，也没吸出来,2019-05-27 23:05:42,2019-05-27 23:05:45
效果怎么样呢,2019-05-27 16:49:15,效果很好,2019-05-27 16:49:12,2019-05-27 16:49:15
效果怎么样？,2019-05-27 21:07:20,建议你是你去美容院弄 太麻烦 小的吸不出来 大的八皮肤吸得都红了 反正少弄 毛孔会变大的,2019-05-27 21:07:17,2019-05-27 21:07:20
容易吸出来吗,2019-05-27 21:09:05,小洗口不容易吸出来 大的容易 不过会吸红皮肤,2019-05-27 21:09:02,2019-05-27 21:09:05
这真的能吸出来吗,2019-06-16 11:15:20,不能，白买了,2019-06-16 11:15:14,2019-06-16 11:15:20
可以清出来东西吗？会不会毛孔变大,2019-05-27 21:08:30,会变大 吸的出来很多,2019-05-27 21:08:25,2019-05-27 21:08:30
效果怎么样，会不会吸了之后毛孔变大,2019-06-08 15:35:15,鼻子周围会起皮,2019-06-08 15:35:11,2019-06-08 15:35:15
效果怎么样？,2019-06-15 21:48:35,不是想象当中的效果,2019-06-15 21:48:33,2019-06-15 21:48:35
能把黑头吸出来吗,2019-06-15 01:06:25,效果一般不知道是电力不足还什么未见吸出来什么东西&lt;搭配的USB充电线坏的也未见补发过来&gt;，，，，!,2019-06-15 01:06:21,2019-06-15 01:06:25
这个管用吗？,2019-06-09 08:49:00,我使用不是很好用，我的黑头特别多，使用这个东西极个别的可以吸出来，一般都吸不出来。,2019-06-09 08:48:57,2019-06-09 08:49:00
能吸出里头吗？,2019-06-08 15:32:30,能是能，但是也有吸不到的地方，很伤鼻子上的皮肤，,2019-06-08 15:32:26,2019-06-08 15:32:30
吸黑头效果好吗,2019-06-17 00:09:25,广告还是广告，差距还是很大的,2019-06-17 00:09:23,2019-06-17 00:09:25
效果好不好呢？,2019-06-17 08:22:30,一般,2019-06-17 08:22:26,2019-06-17 08:22:30
效果怎么样,2019-05-01 11:06:40,用着可以需要时间，刚开始确实很多,2019-05-01 11:06:34,2019-05-01 11:06:40
可以清理毛孔吗,2019-04-08 20:14:05,清理黑头的，再吸其他的，不卫生，个人建议,2019-04-08 20:14:00,2019-04-08 20:14:05
用着怎么样,2019-04-25 10:18:25,吸是能吸出来点油脂，但是有点痛，而且还会导致毛孔变大，已经扔了,2019-04-25 10:18:23,2019-04-25 10:18:25
效果明显吗,2019-03-19 11:15:10,明显 值得购买,2019-03-19 11:15:07,2019-03-19 11:15:10
效果怎么样？,2019-03-30 09:18:40,不错啊，。,2019-03-30 09:18:36,2019-03-30 09:18:40
效果怎么样？,2019-03-30 09:19:25,不错的呢，，。,2019-03-30 09:19:20,2019-03-30 09:19:25
这个有用吗？能吸出来不？,2019-03-30 09:19:35,有用的。。,2019-03-30 09:19:32,2019-03-30 09:19:35
这个有用吗？能吸出来不？,2019-03-30 09:19:05,有用，可以吸出来,2019-03-30 09:18:58,2019-03-30 09:19:05
这个有用吗？能吸出黑头吗？,2019-04-03 09:12:40,吸黑头超级棒呢  吸后皮肤很光滑,2019-04-03 09:12:35,2019-04-03 09:12:40
这个能把黑头吸出来吗？,2019-03-17 22:01:45,可以,2019-03-17 22:01:40,2019-03-17 22:01:45
可不可以吸出黑头,2019-03-17 17:45:05,可以,2019-03-17 17:45:00,2019-03-17 17:45:05
这个有用吗？能吸出来不？,2019-03-31 12:20:45,没太大用处,2019-03-31 12:20:41,2019-03-31 12:20:45
有用过的可以说说好用吗？能吸得出来吗？会不会毛孔吸得很大？,2019-05-08 09:00:55,我是先蒸再吸的，但是去年十一月份买的，现在坏了，寄回去，居然还要我给邮费，什么烂商品，在网上买东西坏了就是麻烦，好评度那么高，难道就我一个是坏的。,2019-05-08 09:00:49,2019-05-08 09:00:55
好用吗？吸的干净吗？,2019-03-30 21:43:30,好用，不过用完之后鼻子周围脱皮,2019-03-29 13:23:06,2019-03-29 13:23:10
效果好不好，质量怎么样，真的可以吸出黑头吗？,2019-05-08 09:02:40,效果还可以，但是容易坏了，坏了还要退，商家不包邮费，所有费用自己套，我还不如去实体店买呢。质量差。,2019-05-08 09:02:34,2019-05-08 09:02:40
效果怎么样,2019-03-23 21:26:10,不咋样不好用,2019-03-23 21:26:06,2019-03-23 21:26:10
能吸出黑头吗？,2019-03-23 19:54:10,能,2019-03-23 19:54:07,2019-03-23 19:54:10
效果怎么样,2019-03-19 09:01:25,效果很好,2019-03-19 09:01:19,2019-03-19 09:01:25
效果到底怎么样,2019-03-18 09:17:05,一点都不好。,2019-03-18 09:17:01,2019-03-18 09:17:05
可以吸脸上别的地方吗,2019-03-25 10:56:20,不会用，直接退货了,2019-03-25 10:56:16,2019-03-25 10:56:20
吸胡子不好用，那就不买了,2018-07-06 15:13:04,因人而异吧,2018-07-06 15:13:04,2018-07-06 15:13:30
用完这个涂城野医生的收缩水好吗,2019-03-04 15:40:24,可以涂,2019-03-04 15:40:23,2019-03-04 15:40:25
有效果吗？能不能吸黑头？,2019-06-08 00:11:44,有没有导出液送的？,2019-01-16 14:48:25,2019-01-19 17:32:50
