ask_content,lastAnswerTime,reply_content,replycreatedTime,replymodifiedTime
怎么辨别真伪 感觉买了假货,2018-10-19 11:55:19,没感觉假，跟以前日本买过的他家的唇膏虽然类型不一样，效果都还不错,2018-10-19 11:55:19,2018-10-19 11:55:45
用这个易烊千玺会不会爱上我？,2019-05-18 12:30:30,会的,2019-05-18 12:30:27,2019-05-18 12:30:30
那个味道比较好闻,2018-08-01 18:59:52,我调的蜂蜜，没有什么味道,2018-08-01 18:59:52,2018-08-01 19:00:15
怎么还没发货呢,1970-01-01 08:00:00,这样联系客服呢,2018-10-17 21:58:12,2018-10-17 21:58:15
为什么我一看到新老包装随机发货我就感觉货有问题・_・?,2019-03-20 17:30:55,没有问题，跟以前一样好用,2019-03-20 17:30:49,2019-03-20 17:30:55
这款有运费吗,2018-12-11 20:26:12,没有,2018-12-09 11:59:03,2018-12-09 11:59:05
你们用到后面有没有觉得一股味道?,2019-07-10 17:54:30,没有,2019-07-10 17:54:24,2019-07-10 17:54:30
保质期是多久呀,2018-11-02 12:50:15,三年,2018-11-02 12:50:15,2018-11-02 12:50:20
我的怎么有一股蜡的味道，涂起来也很油，你们没有吗？,2018-10-12 21:14:19,还好吧 可能你比较敏感,2018-10-12 21:14:19,2018-10-12 21:14:30
有人用了过敏的吗？嘴唇长小点点，破皮，又痛又痒的吗？,2018-08-10 17:24:03,没有哦！我觉得很好用，只涂抹嘴唇干燥的地方！,2018-08-10 17:24:03,2018-08-10 17:24:25
不包邮啊，赚没赚到啊？,2018-10-25 18:06:58,买到就是赚到，跟滋润，一直以来都用的这款唇膏,2018-10-25 09:30:22,2018-10-25 09:30:45
限期日期怎么看的,2018-11-29 13:21:36,没有注意过这个,2018-11-25 21:50:05,2018-11-25 21:50:10
生产日期在哪里看,2018-07-11 15:41:23,这个可以问下卖家，一般唇膏底下应该有印吧，要不就在包装上,2018-07-11 15:41:23,2018-07-11 15:41:25
包装上我怎么没找到生产日期,2018-12-07 16:48:23,在润唇膏底部,2018-12-07 16:48:23,2018-12-07 16:48:25
请问限期使用日期在哪里看,2019-04-22 08:59:35,包装背后标注有效期使用日期看唇膏底部,2019-04-21 09:47:46,2019-04-21 09:47:50
我用的一点不好用一点不滋润， 看评论都是好用的，第一次用不知道真假，反正感觉好浪费阿,2019-02-09 00:23:10,我建议一次少涂点哈，因为蜂蜜的话本来就很润了，涂多了就emmm,2019-02-09 00:23:09,2019-02-09 00:23:15
发什么快递,2019-07-13 16:00:30,京东,2019-07-13 16:00:25,2019-07-13 16:00:30
哪款味好闻,2019-09-04 15:38:05,我都是买无味的,2019-09-04 15:12:23,2019-09-04 15:38:04
亲，这款是正品吗,2018-10-22 23:58:03,是啊,2018-10-22 23:58:03,2018-10-22 23:58:15
商品会包邮吗？,2019-02-08 17:09:56,用免邮卷啊,2019-01-23 16:37:53,2019-01-23 16:37:55
为啥我收到的打开就断了,2018-09-27 09:32:38,我没出现这问题,2018-09-27 09:32:38,2018-09-27 09:32:55
男士能用吗,2018-07-14 09:10:54,男女都可以用,2018-07-14 09:10:54,2018-07-14 09:11:15
亲们，有没有赠品,2018-09-28 23:06:22,有赠品，草莓味润唇膏，特别好用,2018-09-28 23:06:22,2018-09-28 23:06:40
发什么快递呢,2019-03-12 14:06:06,京东自营,2019-03-12 14:06:06,2019-03-12 14:06:10
我是男生用完会变成女孩子吗,2018-10-06 13:15:07,欢迎你使用,2018-10-06 13:15:07,2018-10-06 13:15:25
可以淡化唇纹吗,2019-11-03 23:06:27,可以润唇,2019-10-17 16:56:21,2019-10-17 18:01:07
假货，我买了三只，全部都没涂几次，就断了。买来过了七天不让退了。摸嘴上的东西，你们考了那么多只，良心不会痛吗！,2018-01-13 07:40:19,我的很好,2018-01-13 07:40:19,2018-01-13 07:40:40
送货上门吗？,2019-09-26 06:53:42,当然,2019-09-26 06:46:03,2019-09-26 06:53:42
我买的有霉汽油味，是不是假货啊，我实体店买的就没有这味儿,2018-04-28 14:00:16,我买的也有股难闻的味道，不知道是不是假的，因为以前也没买过这个润唇膏,2018-04-28 14:00:16,2018-04-28 14:00:20
不要买大家 假货 可是我已经好评了 唇膏涂的时候一直往下掉 而且膏体跟之前专柜买的不一样 狂起干皮 百度贴验证底标是Natural而不是Honey 专业鉴真的来怼我 我倒情愿相信是真的,2018-03-10 17:35:37,我怎么感觉用了以后👄不在干裂开了33.9&yen;买的  现在都28.8了,2018-03-10 17:35:37,2018-03-10 17:35:50
这款润唇膏质量好吗，是不是很容易断？,2019-09-30 11:31:09,不会断，很好用,2019-09-30 09:34:06,2019-09-30 11:31:09
用了之后，不到两个小时就开始干燥起皮了，这是正常的吗？我对唇膏也不是很了解希望各位能帮我解答一下,2019-10-23 15:09:10,最好也可以晚上使用唇膜,2019-10-23 14:20:16,2019-10-23 15:09:10
这个不包邮吗,2019-10-19 10:36:22,不包,2019-10-16 11:50:12,2019-10-16 13:24:44
这个不包邮吗,2019-10-20 16:42:07,包,2019-10-20 14:16:24,2019-10-20 16:42:07
送货上门吗,2019-11-03 23:06:30,我们的放门卫,2019-11-03 14:55:02,2019-11-03 23:06:30
想知道发的是什么快递,2019-11-14 11:33:49,京东快递啊,2019-11-14 10:50:11,2019-11-14 11:33:49
